,,,,,,,,,,,,,,
Маркетплейс: отчет по отправленным товарам,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Параметры:,,Период: 01.11.2025 - 31.01.2026,,,,,,,,,,,,
Отбор:,,"Контрагент В группе из списка ""ИНТЕРНЕТ РЕШЕНИЯ ООО; FBS Яндекс Маркет ; РВБ ООО (Вайлдберриз) "" И
Склад В группе из списка ""Склад РВП ОСНОВНОЙ; Склад для маркетплейсов""",,,,,,,,,,,,
,,,,,,,,,,,,,,
Дата накладной,,,Номер отправления или идентификатор услуги,Номер реализации в 1С,Номер заказа,,Список артикулов,,Организация,Контрагент,Список товаров или название услуги,Склад,Количество,Сумма
02.11.2025 14:06:33,,,43135925-0365,ГФУТ-014852,ГФУТ-025246,,Це012738   ,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"80 Раковина встраив.: COMO 80 1 отв., белый, Сорт1(18)",Склад РВП ОСНОВНОЙ,1,16 522
02.11.2025 14:06:36,,,90746651-0020,ГФУТ-014853,ГФУТ-025247,,УТ-00007815,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"60 Подвесная тумба ""Leader 60"" (ум. Фостер 60)",Склад РВП ОСНОВНОЙ,1,"8 465,5"
02.11.2025 14:06:36,,,90746651-0020,ГФУТ-014853,ГФУТ-025247,,00-00003364,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"60 Умывальник ""Фостер 600""",Склад РВП ОСНОВНОЙ,1,"8 465,5"
02.11.2025 14:06:40,,,06317611-1194,ГФУТ-014854,ГФУТ-025250,,УТ-00006934,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"Унитаз-моноблок SM9615 МРАМОР безободковый, сиденье тонкое ДП, арматура (с гофрой и подводкой)",Склад РВП ОСНОВНОЙ,1,47 007
02.11.2025 14:06:42,,,79266541-0220,ГФУТ-014855,ГФУТ-025252,,УТ-00160108,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,55 Тумба «Мидея 55» (ум. ум.Уют 55)(в разборе),Склад РВП ОСНОВНОЙ,1,"6 072,5"
02.11.2025 14:06:42,,,79266541-0220,ГФУТ-014855,ГФУТ-025252,,00-00001871,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"55 Умывальник ""Уют 550""",Склад РВП ОСНОВНОЙ,1,"6 072,5"
02.11.2025 14:06:44,,,97739697-0118,ГФУТ-014856,ГФУТ-025253,,УТ-00160108,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,55 Тумба «Мидея 55» (ум. ум.Уют 55)(в разборе),Склад РВП ОСНОВНОЙ,1,"6 072,5"
02.11.2025 14:06:44,,,97739697-0118,ГФУТ-014856,ГФУТ-025253,,00-00001871,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"55 Умывальник ""Уют 550""",Склад РВП ОСНОВНОЙ,1,"6 072,5"
02.11.2025 14:06:47,,,45607680-0625,ГФУТ-014857,ГФУТ-025254,,УТ-00009248,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"Унитаз-моноблок 5003B с биде безободковый, сиденье тонкое ДП, арматура (с гофрой и подводкой)",Склад РВП ОСНОВНОЙ,1,37 993
02.11.2025 14:06:48,,,40115982-0188,ГФУТ-014858,ГФУТ-025255,,УТ-00008068,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"Унитаз-моноблок 5003 безободковый, сиденье тонкое ДП, арматура (с гофрой и подводкой)",Склад для маркетплейсов,1,27 969
02.11.2025 14:07:08,,,57940479-0281,ГФУТ-014859,ГФУТ-025248,,00-00004223,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"45 Пенал-шкаф ""Braunsy 45"" (кожа)",Склад РВП ОСНОВНОЙ,1,29 194
02.11.2025 14:07:24,,,0222856867-0007,ГФУТ-014860,ГФУТ-025249,,УТ-00004714,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"40 Тумба ""Cleo 40"" (ум. MODUO 40/COMO 40)",Склад РВП ОСНОВНОЙ,1,7 947
02.11.2025 14:07:24,,,0222856867-0007,ГФУТ-014860,ГФУТ-025249,,00-00000949,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"40 Раковина встраив.: COMO 40 1 отв., белый, Сорт1(22)",Склад РВП ОСНОВНОЙ,1,7 947
05.11.2025 11:11:34,,,50184040833,ГФУТ-014864,ГФУТ-024641,,Це002073   ,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,Пенал-шкаф 60 В 2 ств.(корз),Склад РВП ОСНОВНОЙ,1,27 603
05.11.2025 11:11:37,,,50281210817,ГФУТ-014865,ГФУТ-024951,,УТ-00004387,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"60 Пенал-шкаф ""Catherine 60 №2"" белый камень",Склад РВП ОСНОВНОЙ,1,27 184
05.11.2025 11:11:41,,,50437345218,ГФУТ-014866,ГФУТ-025259,,УТ-00160108,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,55 Тумба «Мидея 55» (ум. ум.Уют 55)(в разборе),Склад РВП ОСНОВНОЙ,1,"5 572,5"
05.11.2025 11:11:41,,,50437345218,ГФУТ-014866,ГФУТ-025259,,00-00001871,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"55 Умывальник ""Уют 550""",Склад РВП ОСНОВНОЙ,1,"5 572,5"
05.11.2025 11:11:42,,,50444196163,ГФУТ-014867,ГФУТ-025260,,УТ-00160323,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"50 Подвесная тумба ""Даймонд 50"" (ум. Фостер 50/COMO 50)(в разборе) белый",Склад РВП ОСНОВНОЙ,1,7 731
05.11.2025 11:11:42,,,50444196163,ГФУТ-014867,ГФУТ-025260,,Це013616   ,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"50 Раковина встраив.: COMO 50 1 отв., белый, Сорт1(24)",Склад РВП ОСНОВНОЙ,1,7 731
05.11.2025 11:11:44,,,50464783233,ГФУТ-014868,ГФУТ-025261,,УТ-00006127,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"50 Умывальник ""Фостер 500""",Склад РВП ОСНОВНОЙ,1,"5 473,6"
05.11.2025 11:11:44,,,50464783233,ГФУТ-014868,ГФУТ-025261,,УТ-00162514,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"50 Подвесная тумба «Bricks 50» (ум. Фостер 500, Como 50 , Fest 50)",Склад РВП ОСНОВНОЙ,1,"8 210,4"
05.11.2025 11:11:51,,,50489681859,ГФУТ-014869,ГФУТ-025264,,УТ-00160108,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,55 Тумба «Мидея 55» (ум. ум.Уют 55)(в разборе),Склад РВП ОСНОВНОЙ,1,"5 572,5"
05.11.2025 11:11:51,,,50489681859,ГФУТ-014869,ГФУТ-025264,,00-00001871,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"55 Умывальник ""Уют 550""",Склад РВП ОСНОВНОЙ,1,"5 572,5"
